GEOID20,total_pop,total_pop_log,turnout2018_registered,2020_vote_share_diff,pop_perc_one_race,pop_perc_two_races,pop_perc_three_or_more_races,pop_perc_white,pop_perc_black,pop_perc_am_indian,pop_perc_asian,pop_perc_pac_islander,c_pop_pct_urban,c_pop_perc_change,c_pop_perc_migration,c_gini_index,c_perc_owner_occupied_house,c_perc_hs_grad,c_perc_uni_grad,total2020_voted,turnout2020_registered,pop_white_alone,c_tot_hs_grad,tot_turnout2018,tot_urban_pop
26009009006,2521,7.83241092718792,0.7435863874345551,38.39999999999998,0.9682665608885362,0.0317334391114637,0.0007933359777865926,0.9432764775882586,0.0,0.010710035700119,0.007140023800079333,0.003966679888932963,0.0,0.0012496768077221408,0.12341635783849005,0.4561,0.4771155016879739,0.28162236480293307,0.28843950504124655,1991,0.868673647469459,2378,4916,1704.3000000000002,0
26011011007,950,6.856461984594587,0.5001453488372093,233.10000000000002,0.9410526315789474,0.05894736842105263,0.003157894736842105,0.9178947368421052,0.002105263157894737,0.01263157894736842,0.005263157894736842,0.0,0.0,-0.0063039150630391505,0.14173855341738553,0.4168,0.5597803985359903,0.3706760316066725,0.12581211589113256,490,0.7122093023255814,872,4222,344.09999999999997,0
26011011012,1432,7.266827347520591,0.5209205020920502,206.89999999999998,0.9378491620111732,0.06215083798882681,0.0034916201117318434,0.9078212290502793,0.0034916201117318434,0.018854748603351956,0.004189944134078212,0.0,0.0,-0.0063039150630391505,0.14173855341738553,0.4168,0.5597803985359903,0.3706760316066725,0.12581211589113256,611,0.6391213389121339,1300,4222,498.0,0
26015015010,3013,8.0106915391303,0.5804444444444444,592.1,0.949220046465317,0.050779953534683044,0.0036508463325589115,0.9312977099236641,0.0036508463325589115,0.0,0.0036508463325589115,0.0006637902422834385,0.0,0.007978196233894945,0.10528576148001322,0.4094,0.7358442688320163,0.32363009656019076,0.21068536487475506,1695,0.7533333333333333,2806,13708,1306.0,0
26017017021,2994,8.004365564979574,0.6156887755102042,581.8000000000001,0.9592518370073481,0.04074816299265197,0.0013360053440213762,0.9385437541750167,0.004342017368069473,0.004008016032064128,0.0016700066800267202,0.0,0.6968850618440954,-0.006551141166525782,0.08396411281026665,0.4349,0.7048603201557291,0.3041183248037298,0.19309504032582192,1809,0.7691326530612245,2810,22700,1448.1000000000001,75104
26019019008,2329,7.753194269884341,0.5884795018162947,320.0,0.9480463718334049,0.05195362816659511,0.005152425933877201,0.9201373980249034,0.0047230571060541005,0.010734220695577501,0.0038643194504079004,0.0,0.0,0.0035764973034345727,0.11751348282713596,0.4119,0.4865059086553817,0.2747798600135471,0.302551365996839,1388,0.7202906071613908,2143,3651,1134.0,0
26019019009,2386,7.777373602657861,0.5972387655657823,444.0,0.9572506286672254,0.04274937133277452,0.0012573344509639564,0.9308466051969824,0.006286672254819782,0.00796311818943839,0.006286672254819782,0.0,0.0,0.0035764973034345727,0.11751348282713596,0.4119,0.4865059086553817,0.2747798600135471,0.302551365996839,1460,0.7904710341093666,2221,3651,1103.1,0
26021021003,3548,8.17413934342947,0.34915014164305946,217.29999999999995,0.9346110484780158,0.06538895152198422,0.002818489289740699,0.43348365276211953,0.4577226606538895,0.0033821871476888386,0.0011273957158962795,0.0,0.5728096522609732,-0.004372846827090889,0.1150759409081767,0.4842,0.5807209020306009,0.23476943946334167,0.2779826998299715,1416,0.5014164305949008,1538,25268,986.0,89824
26021021028,2972,7.99699040583765,0.7221246707638279,413.0,0.9401076716016151,0.059892328398384924,0.004374158815612382,0.8886271870794078,0.017496635262449527,0.001009421265141319,0.024226110363391656,0.001009421265141319,0.5728096522609732,-0.004372846827090889,0.1150759409081767,0.4842,0.5807209020306009,0.23476943946334167,0.2779826998299715,1887,0.8283582089552238,2641,25268,1645.0,89824
26021021042,4361,8.380456667842767,0.37742782152230975,331.5,0.9117174959871589,0.08828250401284109,0.006420545746388443,0.8027975235037835,0.0710846136207292,0.005274019720247649,0.006191240541160285,0.00022930520522815867,0.5728096522609732,-0.004372846827090889,0.1150759409081767,0.4842,0.5807209020306009,0.23476943946334167,0.2779826998299715,1947,0.6387795275590551,3501,25268,1150.4,89824
26021021048,2177,7.685703061234547,0.4909706546275395,509.0,0.9265043638033992,0.07349563619660082,0.005512172714745062,0.8112080845199816,0.032613688562241616,0.01240238860817639,0.003215434083601286,0.0,0.5728096522609732,-0.004372846827090889,0.1150759409081767,0.4842,0.5807209020306009,0.23476943946334167,0.2779826998299715,1239,0.6992099322799097,1766,25268,870.0,89824
26021021057,3207,8.073091199693154,0.661095996890789,234.0,0.9348300592454006,0.06516994075459931,0.002182725288431556,0.8612410352354225,0.02307452447770502,0.002182725288431556,0.0330526972248207,0.0,0.5728096522609732,-0.004372846827090889,0.1150759409081767,0.4842,0.5807209020306009,0.23476943946334167,0.2779826998299715,2141,0.8321026039642441,2762,25268,1701.0,89824
